0.333174903813721,1,
0.311497737410123,1,
0.32645654123033,1,
0.315348155658337,1,
0.311490460519333,1,
0.31351325907216,1,
0.331685302940525,1,
0.318903738786989,1,
0.320292605515442,1,
0.322201361397001,1,1
0.302923981515033,1,1
0.311622622989162,1,1
0.320085231559493,1,1
0.331663914525107,1,1
0.323675187913576,1,1
0.316469043062225,1,1
0.314070648175495,1,1
0.322101372156849,1,1
0.318210521548911,1,1
0.313800390405461,1,1
0.322027710166243,1,1
0.318127687644823,1,1
0.318032041107009,1,1
0.313662393741719,1,1
0.31182111695763,1,1
0.317363516383749,1,1
0.309440423438299,1,1
0.310946193477187,1,1
0.29568394274298,1,1
0.328978353061371,1,1
0.315682655392729,1,1
0.313216510805899,1,1
0.328074551531016,1,1
0.338830917966364,1,1
0.312063207780204,1,1
0.310905176575184,1,1
0.315548767692955,1,1
0.320577599546583,1,1
0.338594137298562,1,1
0.329667038447342,1,1
0.325341806841264,1,1
0.325057603874259,1,1
0.319289193157815,1,1
0.327085471489902,1,1
0.257563702931375,1,1
0.21024531038901,0,0.9
0.198015634256044,0,0.8
0.213833714841263,0,0.7
0.23288275450682,0,0.6
0.250815081013419,1,0.6
0.257323073857918,1,0.6
0.259550675509446,1,0.6
0.282229683634746,1,0.6
0.292022341651473,1,0.6
0.290332242204475,1,0.6
0.319547904432159,1,0.7
0.32066312269378,1,0.8
0.300582023117022,1,0.9
0.33786968839512,1,1
0.312868928897307,1,1
0.328481066100907,1,1
0.336677572776354,1,1
0.3421025457893,1,1
0.337153446948095,1,1
0.351152115179364,1,1
0.346672600762707,1,1
0.339449133437326,1,1
0.338900416768448,1,1
0.342854171414999,1,1
0.339947162274277,1,1
0.336850198752608,1,1
0.349728214676952,1,1
0.330497235989345,1,1
0.347203657113315,1,1
0.337905601462177,1,1
0.344937729402217,1,1
0.330154597748008,1,1
0.340315078783063,1,1
0.326620912716686,1,1
0.318403707067796,1,1
0.331645284202539,1,1
0.338825922592644,1,1
0.321134246262152,1,1
0.325523050785569,1,1
0.31539761609026,1,1
0.311320646450656,1,1
0.310764252355626,1,1
0.318584425728009,1,1
0.312930091708332,1,1
0.336009464042168,1,1
0.306371552749082,1,1
0.314102649581359,1,1
0.323175796919035,1,1
0.314162671176727,1,1
0.32935735195957,1,1
0.310975172592918,1,1
0.306529215434663,1,1
0.32154309421533,1,1
0.332472359942721,1,1
0.325809022738533,1,1
0.328784012793416,1,1
0.326382166834069,1,1
0.311018504674345,1,1
0.334449839757719,1,1
0.333371937779962,1,1
0.331086897777221,1,1
0.335067363008902,1,1
0.337352669312837,1,1
0.332794844674769,1,1
0.330606065089007,1,1
0.316753191604553,1,1
0.318781238120551,1,1
0.319656525281964,1,1
0.316592051348634,1,1
0.300268954201044,1,1
0.331907224125834,1,1
0.31772842164852,1,1
0.326947784722709,1,1
0.336230925539193,1,1
0.319269952916808,1,1
0.324879436628031,1,1
0.341764667131053,1,1
0.32087742655393,1,1
0.296447572376111,1,1
0.208789765025763,0,0.9
0.259442694487622,1,0.9
0.292352998768705,1,0.9
0.257999822242219,1,0.9
0.196186360156348,0,0.8
0.251528489127708,1,0.8
0.240989561840437,0,0.7
0.327127079956709,1,0.7
0.308490767204853,1,0.7
0.315857422116611,1,0.7
0.32936205932666,1,0.8
0.324442579805838,1,0.8
0.325446146532758,1,0.8
0.316500560032299,1,0.8
0.331782918660831,1,0.9
0.34060073801147,1,0.9
0.331499698003552,1,1
0.299825993629895,1,1
0.245179983578491,0,0.9
0.217731867933708,0,0.8
0.265370528685302,1,0.8
0.287130762477424,1,0.8
0.288792923126562,1,0.8
0.292342165731162,1,0.8
0.320135045481238,1,0.8
0.31157339792432,1,0.8
0.307151277504308,1,0.8
0.31442528141629,1,0.8
0.314901608157985,1,0.9
0.313903977320916,1,1
0.315321247481237,1,1
0.317142433267864,1,1
0.325365561208994,1,1
0.303392447174652,1,1
0.311831972812767,1,1
0.288599803057343,1,1
0.296769149575501,1,1
0.283584182082409,1,1
0.294603926861038,1,1
0.290473886313345,1,1
0.292685240935332,1,1
0.2348642980406,0,0.9
0.218151883196431,0,0.8
0.256215614345968,1,0.8
0.269689001321433,1,0.8
0.268186153776275,1,0.8
0.292864348573841,1,0.8
0.288160643922576,1,0.8
0.294406585758252,1,0.8
0.287512840346153,1,0.8
0.295206259450015,1,0.8
0.308158735601866,1,0.9
0.286654435424331,1,1
0.285501241385888,1,1
0.282339660051246,1,1
0.261602278199974,1,1
0.278444725530075,1,1
0.277846022266809,1,1
0.271686570579163,1,1
0.266752367301453,1,1
0.282083324853144,1,1
0.301441586885233,1,1
0.273655532321689,1,1
0.282925241609169,1,1
0.291618184599936,1,1
0.257678325150963,1,1
0.272116747188365,1,1
0.195849371009579,0,0.9
0.214881650084295,0,0.8
0.234207623381422,0,0.7
0.269527391772404,1,0.7
0.271957139722428,1,0.7
0.293283543014923,1,0.7
0.293061820190579,1,0.7
0.321113325757804,1,0.7
0.31620858482074,1,0.7
0.328316813499613,1,0.7
0.338784330103169,1,0.8
0.319327031630248,1,0.9
0.337343009626993,1,1
0.314059278867068,1,1
0.281732294767499,1,1
0.326659156442405,1,1
0.324275020425947,1,1
0.338573400271262,1,1
0.322908411719491,1,1
0.319313572659111,1,1
0.330234396935654,1,1
0.332030808182375,1,1
0.3332604216428,1,1
0.345592807650819,1,1
0.346296213520129,1,1
0.32200196881655,1,1
0.223602566873671,0,0.9
0.238566215816311,0,0.8
0.285931372979066,1,0.8
0.298515318880056,1,0.8
0.294719893778459,1,0.8
0.314869953395448,1,0.8
0.330319529564253,1,0.8
0.308510770591308,1,0.8
0.320478287044165,1,0.8
0.305761089137449,1,0.8
0.323468354993722,1,0.9
0.327348401475925,1,1
0.309157369510326,1,1
0.30121134117782,1,1
0.29526830952638,1,1
0.303741654303141,1,1
0.293671784565133,1,1
0.31127222702942,1,1
0.31669084776862,1,1
0.315523715589684,1,1
0.217901444599885,0,0.9
0.256790356714218,1,0.9
0.290917733983036,1,0.9
0.298394931074025,1,0.9
0.306066040184588,1,0.9
0.308858524413923,1,0.9
0.308343310013482,1,0.9
0.30378604671551,1,0.9
0.28976298103842,1,0.9
0.288354379715997,1,0.9
0.303124883220267,1,1
0.295825187807471,1,1
0.287802411206231,1,1
0.317411341791303,1,1
0.31659794334374,1,1
0.327708257821219,1,1
0.344973278518437,1,1
0.332283331167152,1,1
0.322683931308389,1,1
0.322985345630644,1,1
0.304359552823566,1,1
0.322671201023284,1,1
0.328585909056566,1,1
0.313348652429893,1,1
0.299908027370282,1,1
0.318729761830888,1,1
0.317998288032395,1,1
0.300610063991842,1,1
0.319185778634275,1,1
0.294791497187295,1,1
0.310847830330692,1,1
0.310344584029698,1,1
0.31049943006966,1,1
0.299540454717683,1,1
0.199566466004144,0,0.9
0.188064815502963,0,0.8
0.201787479548105,0,0.7
0.245096777796001,0,0.6
0.271266279776591,1,0.6
0.275005375365733,1,0.6
0.269927362535001,1,0.6
0.293661303859224,1,0.6
0.305407866309926,1,0.6
0.302380082580487,1,0.6
0.293276641003872,1,0.7
0.31098402853992,1,0.8
0.29821394910038,1,0.9
0.310255029690367,1,1
,,
MEAN,0.304322537118893,
SD,0.016206798416566,
TRIM,0.305948502951881,
MIN,0.188064815502963,
THRESHOLD,0.25,
